rental_id,price,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
6468,2000000,0,1,500,1,8,76,0,0,1,0,0,1,0,0,Central Park South,Manhattan
9269,1950000,1,1,640,4,8,7,1,0,0,0,0,0,0,0,Tribeca,Manhattan
2287,3000000,1,1,962,2,9,10,0,0,0,0,0,0,0,0,Chelsea,Manhattan
4919,1297500,1,1,500,3,4,106,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
5794,6375000,2,2,1736,3,4,101,0,0,0,0,0,0,0,0,Tribeca,Manhattan
9717,1675000,0,1,585,2,6,85,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
6736,1325000,0,1,500,2,10,13,1,0,0,0,0,0,0,0,Financial District,Manhattan
9170,1500000,0,1,525,3,11,9,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
999,2250000,1,1,700,7,27,34,1,0,0,0,0,0,0,0,Midtown East,Manhattan
5600,1750000,1,1,650,2,29,29,0,1,0,1,1,0,1,1,Midtown,Manhattan
1887,4997500,4,3,1900,2,4,89,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2162,6499500,2,2,1990,13,4,9,0,0,0,0,0,1,0,0,Chelsea,Manhattan
1855,1550000,1,1,654,4,18,42,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3812,2100000,4,2,1400,2,2,106,1,0,0,0,0,0,0,0,Washington Heights,Manhattan
3163,7000000,3,3,1959,10,38,17,0,1,0,0,1,1,0,0,Upper East Side,Manhattan
8821,7000000,2,2,1543,4,7,9,0,0,0,0,1,0,0,0,Upper West Side,Manhattan
8211,1499500,0,1,560,4,9,9,0,0,0,1,0,0,0,0,Midtown East,Manhattan
2048,9975000,2,2,2750,5,10,11,0,0,0,0,1,0,0,1,West Village,Manhattan
10740,2425000,1,1,706,4,8,9,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
9301,2900000,1,1,811,6,29,5,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
9730,1097500,1,1,500,6,2,106,0,1,1,1,1,1,1,1,Lower East Side,Manhattan
9986,1530000,0,1,515,6,9,14,1,1,0,0,1,0,0,0,Upper West Side,Manhattan
2137,1062500,1,1,475,2,1,115,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
8248,875000,0,1,600,10,2,106,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
4706,2100000,0,1,625,2,4,106,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
1161,1800000,3,1,800,1,6,96,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
4175,3450000,2,2,1300,1,23,88,0,0,0,1,1,1,0,1,Financial District,Manhattan
3986,3000000,2,1,1100,8,11,35,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
9131,1597500,1,1,700,3,1,41,0,0,0,0,0,0,0,0,Midtown East,Manhattan
6684,1845000,1,1,802,7,15,33,1,0,0,1,0,0,0,0,Battery Park City,Manhattan
9984,1387500,0,1,342,2,15,89,1,0,0,0,1,1,1,0,Upper West Side,Manhattan
10739,2197500,1,1,692,4,14,19,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
6362,3407500,2,2,1100,14,30,30,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
4254,1075000,0,1,450,3,1,106,0,0,1,0,0,0,0,0,Upper West Side,Manhattan
6711,1900000,1,1,718,10,16,9,0,1,0,1,1,0,0,1,Gramercy Park,Manhattan
7681,1500000,1,1,667,4,1,88,0,0,1,0,0,0,0,0,Upper East Side,Manhattan
8416,1775000,0,1,500,1,4,30,1,0,0,0,0,0,0,0,Greenwich Village,Manhattan
193,3200000,2,3,1226,3,15,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
9968,1185000,1,1,600,5,2,106,1,0,0,0,0,0,0,0,Midtown West,Manhattan
8161,1275000,0,1,409,5,2,66,0,0,0,0,0,0,0,0,Chelsea,Manhattan
1078,2750000,1,1,765,2,25,38,0,0,0,0,0,0,0,0,Midtown West,Manhattan
4650,2347500,1,1,754,3,5,11,0,1,0,1,1,0,0,1,Tribeca,Manhattan
10290,2600000,1,1,800,2,6,10,0,0,0,0,0,0,0,0,Chelsea,Manhattan
10676,1450000,0,1,530,2,11,52,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
8087,1550000,1,1,550,2,3,106,0,1,0,1,1,1,0,1,Upper West Side,Manhattan
8231,1565000,1,1,594,4,15,18,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3882,4375000,2,2,1472,7,6,12,0,1,0,1,1,1,0,1,Upper East Side,Manhattan
3640,2750000,1,1,1000,3,3,116,1,0,0,0,0,0,0,0,East Village,Manhattan
6551,1600000,2,1,900,3,5,116,1,1,1,1,1,0,0,1,Central Harlem,Manhattan
1469,2025000,1,1,826,3,21,29,0,1,0,0,1,0,0,0,Financial District,Manhattan
925,5250000,3,2,1865,1,4,96,0,0,0,0,0,0,0,0,Chelsea,Manhattan
2546,3450000,2,2,1049,4,2,4,0,0,0,0,0,0,0,0,Flatiron,Manhattan
10074,1162500,0.5,1,500,6,2,96,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2568,1950000,1,1,850,5,21,30,0,0,0,0,1,0,0,0,Midtown East,Manhattan
8471,2600000,2,2,1141,1,14,30,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
5527,1150000,0,1,475,9,4,54,0,0,0,1,1,0,0,1,Midtown East,Manhattan
8364,2181500,1,1,620,1,2,29,1,0,0,0,0,0,0,0,Chelsea,Manhattan
11034,3250000,2,2,1100,3,14,29,1,0,1,0,0,1,0,0,Upper East Side,Manhattan
493,2181000,1,1,982,3,20,85,1,0,0,0,0,0,0,0,Financial District,Manhattan
1998,1447500,1,1,650,9,19,36,1,0,0,0,0,0,0,0,Midtown East,Manhattan
4090,2000000,1,1,700,1,23,31,0,1,0,1,1,1,1,0,Flatiron,Manhattan
3639,2750000,1,1,1180,9,20,15,0,0,0,0,0,0,1,0,Midtown East,Manhattan
9996,2175000,1,1,723,2,3,92,0,0,0,1,1,0,0,0,Upper West Side,Manhattan
7052,1980000,0,1,640,3,9,52,1,0,0,0,0,1,0,0,Tribeca,Manhattan
3206,6000000,2,2,1865,2,6,122,0,0,0,0,1,0,0,0,Tribeca,Manhattan
1708,2997500,2,2,1206,2,19,120,1,0,0,1,1,1,0,1,Financial District,Manhattan
6121,1778500,1,1,621,12,5,4,1,0,0,0,0,0,0,0,Midtown West,Manhattan
9809,916000,2,1,800,5,4,96,0,0,0,0,0,0,0,0,East Harlem,Manhattan
1470,2650000,1,1,776,7,42,6,0,0,0,0,0,0,0,0,Midtown South,Manhattan
7847,1570000,0,1,525,4,8,16,1,0,0,0,0,0,0,0,Chelsea,Manhattan
8675,7500000,2.5,2,2350,3,4,89,0,0,0,0,0,0,0,0,Chelsea,Manhattan
2648,1855000,0,1,577,4,20,16,1,0,0,0,0,0,0,0,Chelsea,Manhattan
3786,1687500,1,1,850,8,2,90,0,0,0,0,0,0,0,0,Midtown West,Manhattan
815,1750000,1,1,700,6,2,96,0,0,0,0,0,0,0,0,Soho,Manhattan
9216,1325000,0,1,459,4,5,18,1,0,0,1,1,0,0,1,Upper West Side,Manhattan
9759,1997500,2,1,704,2,8,28,1,0,0,0,0,0,0,0,Nolita,Manhattan
4574,4997500,3,2,1132,3,7,2,1,0,0,0,0,0,0,0,East Village,Manhattan
10152,2447500,1,1,876,1,11,51,1,0,0,0,0,1,0,1,Flatiron,Manhattan
9812,3400000,2,2,1200,43,36,41,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
181,4600000,2,2,1434,2,55,38,0,0,1,1,1,1,0,0,Midtown West,Manhattan
7574,1965000,1,1,710,3,17,15,1,0,0,0,0,0,0,0,Financial District,Manhattan
79,2747500,1,2,966,2,25,10,0,1,1,1,1,1,0,1,Midtown East,Manhattan
9095,4500000,1,1,1521,9,4,1,0,0,0,0,0,0,0,0,Chelsea,Manhattan
7849,1427500,0,1,482,5,9,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3412,1297500,1,1,600,1,5,116,0,0,1,0,0,1,0,0,Upper West Side,Manhattan
9713,4750000,1,1,1026,2,11,101,0,0,0,0,0,0,0,0,Flatiron,Manhattan
3439,2447500,2,2,1000,4,21,42,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
2412,1997500,1,1,930,2,21,34,0,0,0,0,0,1,0,0,Financial District,Manhattan
6915,2250000,1,1,715,4,9,16,1,0,0,1,1,0,1,1,Chelsea,Manhattan
1851,6900000,3,3,1702,1,9,89,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
10621,1437500,0,1,512,7,10,52,1,0,0,0,0,0,0,0,Midtown East,Manhattan
7550,1575000,1,1,875,4,3,86,0,1,0,1,1,0,0,0,Upper West Side,Manhattan
10155,5750000,3,3,1750,11,5,8,0,0,0,0,0,1,0,0,Upper East Side,Manhattan
1623,975000,2,1,594,10,5,106,0,0,0,0,0,0,0,0,East Harlem,Manhattan
2623,1347500,0,1,355,9,3,0,1,0,0,0,0,0,0,0,Midtown East,Manhattan
11276,1750000,1,1,712,8,6,12,0,1,0,0,0,0,0,0,Midtown East,Manhattan
10522,6625000,3,3,1726,43,9,8,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
8105,4187500,4,3,1735,5,20,52,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2171,1000000,0,1,350,3,2,86,0,1,0,0,1,1,0,0,Midtown West,Manhattan
1307,1800000,2,2,1164,4,4,12,0,1,0,1,0,0,0,0,Central Harlem,Manhattan
9579,2442500,1,1,880,6,11,16,0,0,0,0,0,1,0,0,Midtown East,Manhattan
8900,3900000,2,2,1186,6,8,5,1,0,0,0,0,1,1,0,Battery Park City,Manhattan
205,4487500,3,3,1750,3,44,15,1,0,0,1,1,0,0,0,Midtown East,Manhattan
2867,7450000,3,3,2095,13,5,9,0,0,0,0,0,1,0,0,Chelsea,Manhattan
658,2000000,1,1,1000,4,3,48,1,0,0,0,0,0,0,0,Midtown East,Manhattan
10527,999500,0,1,450,4,4,96,0,0,0,0,0,0,0,0,Hamilton Heights,Manhattan
10877,2045000,1,1,710,3,29,15,1,0,0,0,0,0,0,0,Financial District,Manhattan
197,2250000,1,1,800,2,3,96,0,0,0,0,0,0,0,0,West Village,Manhattan
1475,1375000,0,1,485,2,5,28,0,0,0,1,1,0,0,1,Midtown West,Manhattan
9178,1100000,1,1,750,2,5,96,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
3742,1314000,0,1,425,8,12,41,1,0,0,0,0,0,0,0,Midtown East,Manhattan
10144,2100000,3,1,1000,5,4,106,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2736,1850000,1,1,765,2,10,30,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
8817,1750000,1,1,670,2,15,9,0,1,0,1,1,0,0,1,Midtown West,Manhattan
6658,2240000,1,1,642,7,2,5,1,0,0,0,0,0,0,0,Chelsea,Manhattan
2618,2997500,2,2,1200,0,13,87,1,1,0,1,1,0,0,1,Financial District,Manhattan
10478,1097500,1,1,450,3,5,81,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1146,1750000,1,1,765,4,14,19,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
6159,2500000,2,2,915,3,11,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
8350,762500,0,1,305,6,9,55,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
9446,3750000,1,2,1400,1,2,96,0,0,0,1,1,0,0,0,Greenwich Village,Manhattan
9578,4125000,2,2,1157,9,5,19,0,0,0,0,0,0,0,0,West Village,Manhattan
9715,1500000,0,1,500,3,43,86,0,0,0,1,1,0,0,0,Financial District,Manhattan
170,2475000,1,1,899,2,39,30,0,0,0,1,1,1,0,1,Upper East Side,Manhattan
2624,1285000,0,1,265,9,7,0,1,0,0,0,0,0,0,0,Midtown East,Manhattan
4723,1925000,1,1,575,3,5,106,0,0,0,0,0,0,0,0,West Village,Manhattan
8011,1325000,0,1,386,10,29,29,1,0,0,0,0,0,0,0,Midtown West,Manhattan
4838,2875000,2,2,1280,6,5,31,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
11044,2050000,1,1,789,7,12,9,0,0,0,0,1,0,1,0,Upper West Side,Manhattan
2973,1856000,1,2,1201,11,3,108,1,1,1,1,1,1,1,1,Lower East Side,Manhattan
11267,3247500,2,2,1152,2,52,6,1,0,0,0,0,0,0,0,Financial District,Manhattan
3671,1150000,0,1,417,2,5,30,0,0,0,0,1,0,0,0,Upper East Side,Manhattan
8653,1325000,0.5,1,430,4,11,85,1,0,0,0,0,0,0,0,Financial District,Manhattan
5027,3200000,3,2,1500,3,7,29,0,0,0,0,0,0,0,0,Nolita,Manhattan
11029,1850000,1,1,732,0,10,87,0,0,0,1,1,0,0,0,Financial District,Manhattan
2057,2375000,1,1,679,4,8,10,1,0,0,0,0,0,0,0,Midtown East,Manhattan
7263,1912500,1,1,800,7,7,9,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
8589,1597500,1,1,482,4,28,85,1,0,0,0,0,0,0,0,Financial District,Manhattan
4126,3997500,2,2,1300,2,15,56,0,0,1,1,1,1,0,1,West Village,Manhattan
195,1925000,0,1,667,6,4,8,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
744,1600000,1,1,600,9,6,106,0,0,0,0,0,0,0,0,East Village,Manhattan
2301,2500000,5,3,1800,2,4,87,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
5081,4450000,2,2,1547,2,10,86,0,1,0,1,1,0,0,1,Tribeca,Manhattan
9274,2325000,0,1,705,6,4,116,1,0,0,0,0,0,0,0,Financial District,Manhattan
4504,1545000,0,1,494,3,3,54,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
1047,4950000,2,2,1690,3,37,13,0,0,1,0,0,0,0,0,Battery Park City,Manhattan
9684,897500,1,1,800,3,4,79,0,0,0,0,0,0,0,0,Inwood,Manhattan
7336,2310000,2,2,829,3,16,15,1,0,0,0,0,0,0,0,Financial District,Manhattan
5290,2352500,1,1,635,2,16,0,1,0,0,0,0,0,0,0,Midtown South,Manhattan
2539,1750000,1,1,700,2,2,86,0,0,0,1,1,0,0,1,Upper West Side,Manhattan
9650,1800000,2,2,1100,6,5,8,0,1,1,1,1,1,0,1,Central Harlem,Manhattan
1657,1750000,1,1,530,2,5,55,0,1,1,1,1,1,0,1,Greenwich Village,Manhattan
2738,2225000,0,1,666,2,2,89,0,0,0,1,1,1,0,0,Central Park South,Manhattan
8583,1925000,2,1,800,3,3,53,1,0,0,0,0,0,0,0,Midtown West,Manhattan
758,1800000,1,1,663,5,8,37,1,1,1,1,1,0,0,1,Upper West Side,Manhattan
5546,2318500,1,1,633,3,3,16,1,0,0,0,0,0,0,0,Chelsea,Manhattan
7983,997500,1,1,600,8,3,116,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2388,1497500,1,1,750,9,13,42,0,1,1,1,1,1,1,1,Upper East Side,Manhattan
6032,1250000,0,1,400,2,7,86,1,0,0,0,0,0,0,0,Midtown West,Manhattan
6193,1075000,2,1,700,7,2,102,1,0,0,1,0,0,0,0,Hamilton Heights,Manhattan
9506,3350000,2,3,1292,3,15,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
4458,2050000,2,1,900,4,15,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
4025,1905000,1,1,708,3,11,71,1,1,1,0,1,1,0,1,Stuyvesant Town/PCV,Manhattan
588,4275000,2,2,1318,9,7,11,0,1,1,1,1,1,1,1,Upper East Side,Manhattan
9750,1925000,1,1,840,7,3,52,1,0,0,0,0,0,0,0,Midtown East,Manhattan
8002,1375000,0,1,650,4,2,76,0,0,0,0,0,1,0,0,East Village,Manhattan
1869,997500,1,1,825,3,5,91,0,0,0,0,0,0,0,0,Inwood,Manhattan
4361,1900000,2,1,900,9,9,87,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2847,2150000,1,1,766,4,14,9,0,0,1,1,1,1,0,0,Midtown East,Manhattan
5181,1547500,2,2,1100,4,5,3,1,0,0,0,0,0,0,0,Inwood,Manhattan
3552,2750000,1,2,1100,2,5,116,0,0,0,0,0,0,0,0,Chelsea,Manhattan
4349,2000000,1,1,673,4,8,19,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
6525,2500000,2,1,785,12,18,4,0,0,0,0,0,0,0,0,Midtown West,Manhattan
11273,5100000,1,2,1881,3,14,52,1,1,1,1,1,1,0,1,Tribeca,Manhattan
966,1597500,2,1,785,1,11,28,0,0,1,0,0,0,0,0,Central Harlem,Manhattan
10498,2300000,1,1,900,3,17,78,0,1,1,1,1,0,0,1,Upper West Side,Manhattan
5645,925000,0,1,560,8,4,121,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3601,1650000,1,1,642,10,8,29,1,0,0,0,0,0,0,0,Midtown West,Manhattan
10708,2997500,1,1,855,1,26,8,0,1,1,1,1,0,0,1,Flatiron,Manhattan
7750,3550000,2,2,1200,7,16,14,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
2403,3475000,2,2,1150,6,5,11,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
238,1597500,0,1,600,1,10,29,0,0,1,1,1,1,0,1,Upper East Side,Manhattan
298,4375000,2,2,1875,3,15,88,0,1,0,0,0,1,0,0,Upper East Side,Manhattan
345,997500,1,1,625,5,1,96,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
930,2650000,3,2,1200,11,5,43,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
990,2200000,2,1,1070,6,8,51,0,0,0,1,1,1,0,0,Upper East Side,Manhattan
8352,987500,1,1,595,6,14,55,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
1423,2500000,2,2,1013,15,30,43,1,0,0,0,0,0,0,0,Midtown East,Manhattan
5245,3997500,2,2,1279,6,3,13,0,0,0,0,1,0,0,0,Soho,Manhattan
2966,1700000,1,1,760,6,4,31,0,0,0,0,1,0,0,0,Upper West Side,Manhattan
3130,3497500,3,2,1677,2,7,116,0,0,0,0,0,0,0,0,Financial District,Manhattan
10730,3425000,3,2,3000,3,2,106,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
648,6250000,3,3,2133,5,15,31,0,0,0,0,0,0,0,0,Battery Park City,Manhattan
7079,1837500,1,1,702,2,12,85,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2855,4537500,2,2,1800,3,6,116,1,0,0,0,0,0,0,0,Chelsea,Manhattan
7013,2185000,1,1,822,3,9,31,1,0,1,1,1,1,1,1,Battery Park City,Manhattan
10446,2000000,1,1,766,1,14,25,1,0,0,1,0,0,0,0,Upper West Side,Manhattan
635,3100000,2,2,1325,2,15,8,0,0,1,1,0,0,0,0,Financial District,Manhattan
5427,1745000,1,1,610,8,10,41,1,0,0,0,0,0,0,0,Midtown East,Manhattan
3896,1942500,1,1,837,5,4,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
10371,1630000,0,1,576,1,9,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1051,3375000,2,2,1267,5,9,11,1,0,1,1,1,0,0,1,Midtown East,Manhattan
1955,5997500,3,2,1951,1,11,86,0,0,1,0,1,1,0,0,Tribeca,Manhattan
3501,1497500,0,1,500,2,3,53,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
4488,1955000,1,1,709,8,19,16,1,0,0,0,0,0,0,0,Midtown East,Manhattan
6561,1900000,2,1,1100,6,3,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
9855,5325000,2,2,1372,4,15,47,1,0,0,1,1,1,0,0,Upper West Side,Manhattan
2027,3400000,2,2,1100,11,14,31,0,0,0,1,0,0,0,0,Upper East Side,Manhattan
819,3675000,2,2,1100,2,8,92,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
7893,2625000,1,1,915,6,3,2,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
370,1350000,1,1,700,1,2,116,0,1,0,1,1,1,0,1,Upper West Side,Manhattan
10977,1247500,0,1,650,2,3,106,0,0,0,0,1,0,0,0,Gramercy Park,Manhattan
2971,2700000,1,1,1000,6,6,116,0,0,1,1,1,1,0,1,East Village,Manhattan
530,4000000,2,2,1152,2,51,6,0,0,0,0,0,0,0,0,Financial District,Manhattan
2373,3950000,2,2,1286,5,3,2,1,0,0,0,0,0,0,0,Midtown East,Manhattan
4573,1812500,1,1,650,1,14,51,1,0,1,0,0,0,0,0,Midtown West,Manhattan
7928,2750000,1,1,835,3,21,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan
4805,3750000,2,2,1025,6,4,2,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
332,3247500,2,2,1500,2,23,90,0,0,0,0,1,0,0,0,Financial District,Manhattan
10136,2986000,2.5,2,1420,14,16,52,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2074,7500000,5,4,2860,6,42,28,0,0,1,1,0,1,1,1,Upper East Side,Manhattan
4759,1560000,1,1,574,2,9,99,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
9895,2297500,1,1,902,4,6,7,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
10609,1737500,1,1,574,7,9,39,1,0,0,0,0,0,0,0,Midtown East,Manhattan
7833,3247500,2,2,1309,3,10,92,0,0,0,1,1,1,0,1,Upper East Side,Manhattan
10378,1740000,1,1,620,7,28,39,1,0,1,0,0,1,1,0,Upper East Side,Manhattan
2158,1125000,0,1,500,9,3,87,0,0,0,1,0,0,0,0,Midtown East,Manhattan
2544,1000000,1,1,580,3,1,76,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
3643,3997500,3,2,1000,3,5,116,1,0,0,0,0,0,0,0,East Village,Manhattan
3851,2400000,3,2,1450,3,3,116,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
405,1797500,1,1,650,43,17,14,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
8985,4250000,2,1,1300,3,3,101,0,0,0,0,0,0,0,0,West Village,Manhattan
6717,875000,0,1,400,7,3,106,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
4310,2750000,1,1,1180,9,6,15,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2995,1900000,1,1,800,5,11,104,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1458,2697500,1,1,747,3,27,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
5076,3075000,3.5,2,2000,6,5,96,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
6217,7250000,2,2,1433,1,56,12,0,0,1,1,1,0,0,1,Upper West Side,Manhattan
116,3947500,2,2,1629,1,25,11,0,0,0,0,0,0,0,0,Midtown,Manhattan
6672,1847500,1,1,671,1,7,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
6483,2058000,1,1,586,2,20,16,1,0,1,1,1,1,1,1,Flatiron,Manhattan
167,1772500,1,1,650,3,15,30,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1515,2350000,1,1,800,2,32,11,0,0,0,0,0,0,0,0,Midtown West,Manhattan
1528,2100000,1,1,768,2,43,9,0,1,0,0,1,0,0,0,Midtown West,Manhattan
10452,1397500,2,2,1100,8,5,77,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
5420,2075000,3,2,1000,11,3,106,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
220,1700000,2,1,750,6,4,106,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
1693,1600000,1,1,600,3,6,106,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
7446,1643500,0,1,470,4,15,19,1,0,1,1,0,1,0,0,Upper West Side,Manhattan
10148,800000,1,1,850,2,4,105,0,0,0,0,0,0,0,0,Hamilton Heights,Manhattan
7825,1250000,0,1,600,3,18,26,0,1,1,1,1,1,0,1,Tribeca,Manhattan
2997,3450000,2,2,1250,2,44,9,1,1,0,1,1,1,0,1,Midtown West,Manhattan
375,2467500,1,1,685,7,2,5,1,0,0,0,0,0,0,0,Chelsea,Manhattan
3195,1850000,1,1,666,1,10,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1159,6650000,3,2,1840,3,4,106,0,0,0,0,0,0,0,0,Tribeca,Manhattan
6395,1550000,1,1,500,2,4,106,0,1,0,1,1,1,0,1,Upper West Side,Manhattan
4389,3175000,1,1,947,4,40,47,1,0,0,0,1,0,0,0,Upper West Side,Manhattan
2542,2300000,1,1,1101,1,7,88,0,0,0,1,1,0,0,0,Financial District,Manhattan
8369,1750000,1,1,589,43,40,43,1,0,0,0,0,0,0,0,Midtown East,Manhattan
8715,1200000,0,1,444,8,26,29,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
4236,1776500,1,1,668,4,38,16,1,0,1,1,1,1,0,1,Midtown West,Manhattan
1364,3997500,2,1,1200,2,5,116,0,1,0,0,1,1,0,0,Soho,Manhattan
3347,1300000,0,1,550,5,3,30,0,0,1,1,1,1,0,0,Battery Park City,Manhattan
9248,1671000,0,1,618,4,9,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
564,9000000,3,3,2145,7,46,6,0,1,0,1,1,0,0,1,Midtown South,Manhattan
8840,2937500,1,1,744,3,52,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
8204,5250000,2,2,1212,6,20,2,0,0,0,0,0,0,0,0,Gramercy Park,Manhattan
6463,1747500,0,1,450,2,21,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
11241,3100000,3,2,1500,3,7,29,0,0,0,0,0,0,0,0,Nolita,Manhattan
3553,4500000,3,2,1616,5,8,8,1,0,0,0,0,0,0,0,Midtown West,Manhattan
8611,2610000,2,2,1085,5,18,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
5067,2003000,1,1,573,2,36,16,1,0,0,0,0,0,0,0,Flatiron,Manhattan
4487,1472500,0,1,532,5,32,44,1,0,0,0,0,0,0,0,Midtown East,Manhattan
175,1125000,1,1,600,9,5,111,0,0,0,0,0,1,0,0,Upper East Side,Manhattan
4402,1050000,0,1,400,3,3,96,0,0,0,0,0,0,0,0,Midtown East,Manhattan
3055,1335000,1,1,668,5,4,1,1,0,0,0,0,0,0,0,East Harlem,Manhattan
945,2374000,1,1,693,2,29,16,1,1,0,1,1,0,0,1,Flatiron,Manhattan
6657,1697500,1,1,626,6,6,14,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2246,3750000,1,1,1200,3,8,31,0,0,0,1,1,0,0,0,East Village,Manhattan
11302,1875000,1,1,666,3,3,88,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
9109,3647500,3,2,1202,2,21,28,1,1,0,1,1,0,0,1,Battery Park City,Manhattan
5514,1970000,0,1,490,3,39,6,1,0,1,1,1,1,0,1,Chelsea,Manhattan
10211,4250000,3,3,1465,7,7,7,1,0,0,0,0,0,0,0,Midtown West,Manhattan
8795,2997500,2,2,1200,2,1,56,0,0,0,0,0,1,0,0,Upper East Side,Manhattan
2360,1372500,0,2,342,2,10,89,1,0,1,1,1,1,0,1,Upper West Side,Manhattan
4155,3500000,1,2,1753,1,31,102,0,0,0,1,0,0,0,0,Financial District,Manhattan
5371,2085000,2,1,950,12,20,22,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
5905,1200000,0,1,450,2,3,96,0,0,0,0,0,0,0,0,Midtown South,Manhattan
6368,2575000,2,2,1050,4,2,11,0,0,0,0,0,0,0,0,Midtown West,Manhattan
1379,1247500,1,1,550,3,3,89,0,1,0,1,1,0,0,1,Financial District,Manhattan
760,1702500,0,1,532,5,34,44,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1205,2700000,1,1,793,2,10,10,0,0,0,1,0,0,0,0,Chelsea,Manhattan
